work_year,salary_in_usd,employment_type,industry,job_title,season,company_location,skills,quarter,posting_date,experience_level,skill_count
2023,223800,Full-time,Technology,Data Scientist,Winter,United States,"Machine Learning, Python, SQL, Statistics",4,12/8/2023,Executive,4
2023,172100,Full-time,Technology,Data Scientist,Spring,United States,"Machine Learning, Python, SQL, Statistics",2,4/18/2023,Senior Level,4
2023,180000,Full-time,Technology,Data Scientist,Autumn,United States,"Machine Learning, Python, SQL, Statistics",3,9/5/2023,Senior Level,4
2023,150000,Full-time,Technology,Data Scientist,Summer,United States,"Machine Learning, Python, SQL, Statistics",2,6/8/2023,Senior Level,4
2023,232200,Full-time,Technology,Data Engineer,Autumn,United States,"ETL, Python, SQL, Spark",4,11/10/2023,Executive,4
2023,167200,Full-time,Technology,Data Engineer,Summer,United States,"ETL, Python, SQL, Spark",2,6/26/2023,Senior Level,4
2023,197000,Full-time,General,BI Developer,Summer,United States,"Communication, Python, SQL",2,6/1/2023,Senior Level,3
2023,106000,Full-time,General,BI Developer,Autumn,United States,"Communication, Python, SQL",4,11/19/2023,Senior Level,3
2023,180000,Full-time,Healthcare,Research Scientist,Summer,United States,"Data Analysis, Python, R, Statistics",3,8/9/2023,Senior Level,4
2023,145000,Full-time,Healthcare,Research Scientist,Autumn,United States,"Data Analysis, Python, R, Statistics",3,9/27/2023,Senior Level,4
2023,225000,Full-time,General,Data Lead,Autumn,United States,"Communication, Python, SQL",3,9/26/2023,Executive,3
2023,200000,Full-time,General,Data Lead,Summer,United States,"Communication, Python, SQL",3,7/1/2023,Senior Level,3
2023,170000,Full-time,Technology,Data Engineer,Winter,United States,"ETL, Python, SQL, Spark",4,12/1/2023,Senior Level,4
2023,114000,Full-time,Technology,Data Engineer,Summer,United States,"ETL, Python, SQL, Spark",2,6/5/2023,Senior Level,4
2023,291500,Full-time,Technology,Data Engineer,Summer,United States,"ETL, Python, SQL, Spark",3,7/9/2023,Executive,4
2023,180000,Full-time,Technology,Data Engineer,Summer,United States,"ETL, Python, SQL, Spark",3,7/18/2023,Senior Level,4
2023,196200,Full-time,Technology,Data Engineer,Autumn,United States,"ETL, Python, SQL, Spark",4,11/28/2023,Senior Level,4
2023,150900,Full-time,Technology,Data Engineer,Summer,United States,"ETL, Python, SQL, Spark",2,6/9/2023,Senior Level,4
2023,168400,Full-time,Technology,Data Scientist,Autumn,United States,"Machine Learning, Python, SQL, Statistics",4,11/25/2023,Senior Level,4
2023,105200,Full-time,Technology,Data Scientist,Spring,United States,"Machine Learning, Python, SQL, Statistics",2,5/22/2023,Senior Level,4
2023,95000,Full-time,Technology,Data Engineer,Autumn,Spain,"ETL, Python, SQL, Spark",3,9/15/2023,Mid Level,4
2023,80000,Full-time,Technology,Data Engineer,Spring,Spain,"ETL, Python, SQL, Spark",2,5/5/2023,Mid Level,4
2023,116000,Full-time,Finance,Data Analyst,Autumn,United States,"Excel, Power BI, SQL, Tableau",3,9/20/2023,Senior Level,4
2023,72000,Full-time,Finance,Data Analyst,Spring,United States,"Excel, Power BI, SQL, Tableau",2,5/15/2023,Mid Level,4
2023,207000,Full-time,General,Analytics Engineer,Autumn,United States,"Communication, Python, SQL",4,11/10/2023,Executive,3
2023,167000,Full-time,General,Analytics Engineer,Spring,United States,"Communication, Python, SQL",1,3/6/2023,Senior Level,3
2023,145000,Full-time,Technology,Machine Learning Engineer,Autumn,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",4,10/7/2023,Senior Level,4
2023,135000,Full-time,Technology,Machine Learning Engineer,Autumn,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",4,10/28/2023,Senior Level,4
2023,105000,Full-time,Technology,Data Engineer,Spring,United States,"ETL, Python, SQL, Spark",1,3/3/2023,Senior Level,4
2023,70000,Full-time,Technology,Data Engineer,Spring,United States,"ETL, Python, SQL, Spark",2,4/20/2023,Mid Level,4
2023,180000,Full-time,General,Data Architect,Autumn,United States,"Communication, Python, SQL",4,11/17/2023,Senior Level,3
2023,115000,Full-time,General,Data Architect,Autumn,United States,"Communication, Python, SQL",3,9/9/2023,Senior Level,3
2023,133800,Full-time,Technology,Data Engineer,Winter,United States,"ETL, Python, SQL, Spark",1,1/10/2023,Senior Level,4
2023,96100,Full-time,Technology,Data Engineer,Winter,United States,"ETL, Python, SQL, Spark",1,2/15/2023,Mid Level,4
2023,120000,Full-time,Finance,Data Analyst,Autumn,United States,"Excel, Power BI, SQL, Tableau",4,10/16/2023,Senior Level,4
2023,80000,Full-time,Finance,Data Analyst,Spring,United States,"Excel, Power BI, SQL, Tableau",1,3/16/2023,Mid Level,4
2023,140000,Full-time,General,Data Science Engineer,Winter,United States,"Communication, Python, SQL",4,12/2/2023,Senior Level,3
2023,100000,Full-time,General,Data Science Engineer,Winter,United States,"Communication, Python, SQL",1,1/16/2023,Mid Level,3
2023,150000,Full-time,Healthcare,Research Scientist,Winter,United States,"Data Analysis, Python, R, Statistics",1,2/10/2023,Senior Level,4
2023,120000,Full-time,Healthcare,Research Scientist,Summer,United States,"Data Analysis, Python, R, Statistics",2,6/4/2023,Senior Level,4
2023,140000,Full-time,General,Cloud Database Engineer,Summer,United States,"Communication, Python, SQL",3,7/3/2023,Senior Level,3
2023,115000,Full-time,General,Cloud Database Engineer,Winter,United States,"Communication, Python, SQL",4,12/28/2023,Senior Level,3
2023,297300,Full-time,General,Data Science Manager,Autumn,United States,"Communication, Python, SQL",4,11/1/2023,Executive,3
2023,198200,Full-time,General,Data Science Manager,Spring,United States,"Communication, Python, SQL",1,3/7/2023,Senior Level,3
2023,297300,Full-time,Technology,Data Scientist,Winter,United States,"Machine Learning, Python, SQL, Statistics",1,2/27/2023,Executive,4
2023,198200,Full-time,Technology,Data Scientist,Winter,United States,"Machine Learning, Python, SQL, Statistics",1,1/1/2023,Senior Level,4
2023,202000,Full-time,Technology,Data Engineer,Autumn,United States,"ETL, Python, SQL, Spark",4,10/12/2023,Executive,4
2023,135000,Full-time,Technology,Data Engineer,Summer,United States,"ETL, Python, SQL, Spark",3,7/24/2023,Senior Level,4
2023,110000,Full-time,Technology,Data Scientist,Spring,United States,"Machine Learning, Python, SQL, Statistics",2,4/11/2023,Senior Level,4
2023,84000,Full-time,Technology,Data Scientist,Summer,United States,"Machine Learning, Python, SQL, Statistics",3,7/17/2023,Mid Level,4
2023,219000,Full-time,Technology,Machine Learning Engineer,Autumn,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",4,11/26/2023,Executive,4
2023,230000,Full-time,General,Applied Scientist,Winter,United States,"Communication, Python, SQL",4,12/13/2023,Executive,3
2023,196000,Full-time,General,Applied Scientist,Autumn,United States,"Communication, Python, SQL",4,10/10/2023,Senior Level,3
2023,140000,Full-time,General,BI Developer,Spring,United States,"Communication, Python, SQL",2,4/7/2023,Senior Level,3
2023,110000,Full-time,General,BI Developer,Summer,United States,"Communication, Python, SQL",3,8/13/2023,Senior Level,3
2023,150000,Full-time,Finance,Data Analyst,Autumn,United States,"Excel, Power BI, SQL, Tableau",4,11/14/2023,Senior Level,4
2023,100000,Full-time,Finance,Data Analyst,Autumn,United States,"Excel, Power BI, SQL, Tableau",3,9/3/2023,Mid Level,4
2023,160000,Full-time,Technology,Data Engineer,Summer,United States,"ETL, Python, SQL, Spark",2,6/11/2023,Senior Level,4
2023,110000,Full-time,Technology,Data Engineer,Spring,United States,"ETL, Python, SQL, Spark",2,4/10/2023,Senior Level,4
2023,185900,Full-time,Technology,Data Scientist,Spring,United States,"Machine Learning, Python, SQL, Statistics",2,4/16/2023,Senior Level,4
2023,129300,Full-time,Technology,Data Scientist,Spring,United States,"Machine Learning, Python, SQL, Statistics",2,5/15/2023,Senior Level,4
2023,126100,Full-time,General,Applied Scientist,Winter,United States,"Communication, Python, SQL",1,1/10/2023,Senior Level,3
2023,72000,Full-time,General,Applied Scientist,Winter,United States,"Communication, Python, SQL",1,2/9/2023,Mid Level,3
2023,170000,Full-time,Technology,Data Engineer,Winter,United States,"ETL, Python, SQL, Spark",4,12/12/2023,Senior Level,4
2023,150000,Full-time,Technology,Data Engineer,Summer,United States,"ETL, Python, SQL, Spark",3,7/11/2023,Senior Level,4
2023,175000,Full-time,Technology,Machine Learning Engineer,Autumn,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",4,11/13/2023,Senior Level,4
2023,140000,Full-time,Technology,Machine Learning Engineer,Summer,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",3,8/5/2023,Senior Level,4
2023,240500,Full-time,Finance,Data Analyst,Summer,United States,"Excel, Power BI, SQL, Tableau",3,7/1/2023,Executive,4
2023,137500,Full-time,Finance,Data Analyst,Autumn,United States,"Excel, Power BI, SQL, Tableau",4,11/22/2023,Senior Level,4
2023,187500,Full-time,Technology,Data Scientist,Autumn,United States,"Machine Learning, Python, SQL, Statistics",3,9/21/2023,Senior Level,4
2023,165000,Full-time,Technology,Data Scientist,Summer,United States,"Machine Learning, Python, SQL, Statistics",3,8/1/2023,Senior Level,4
2023,60000,Full-time,Technology,Machine Learning Research Engineer,Winter,United Kingdom,"Deep Learning, Python, Scikit-learn, TensorFlow",4,12/5/2023,Mid Level,4
2022,24000,Part-time,Finance,Data Analyst,Summer,United States,"Excel, Power BI, SQL, Tableau",2,6/27/2022,Entry Level,4
2023,210000,Full-time,Healthcare,Research Scientist,Summer,United States,"Data Analysis, Python, R, Statistics",3,8/26/2023,Executive,4
2023,165750,Full-time,Healthcare,Research Scientist,Summer,United States,"Data Analysis, Python, R, Statistics",3,8/5/2023,Senior Level,4
2023,225000,Full-time,Technology,Machine Learning Scientist,Summer,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",3,8/4/2023,Executive,4
2023,165750,Full-time,Technology,Machine Learning Scientist,Autumn,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",4,11/22/2023,Senior Level,4
2023,89700,Full-time,Technology,Machine Learning Engineer,Autumn,United Kingdom,"Deep Learning, Python, Scikit-learn, TensorFlow",4,11/19/2023,Mid Level,4
2023,55250,Full-time,Technology,Machine Learning Engineer,Autumn,United Kingdom,"Deep Learning, Python, Scikit-learn, TensorFlow",4,11/23/2023,Mid Level,4
2023,135000,Full-time,Technology,Data Scientist,Autumn,United States,"Machine Learning, Python, SQL, Statistics",4,10/27/2023,Senior Level,4
2023,115000,Full-time,Technology,Data Scientist,Spring,United States,"Machine Learning, Python, SQL, Statistics",2,5/10/2023,Senior Level,4
2023,275000,Full-time,General,NLP Engineer,Spring,United States,"Communication, Python, SQL",2,4/8/2023,Executive,3
2023,175000,Full-time,General,NLP Engineer,Spring,United States,"Communication, Python, SQL",2,5/6/2023,Senior Level,3
2023,170000,Full-time,Technology,Data Scientist,Spring,United States,"Machine Learning, Python, SQL, Statistics",2,5/4/2023,Senior Level,4
2023,140000,Full-time,Technology,Data Scientist,Summer,United States,"Machine Learning, Python, SQL, Statistics",2,6/7/2023,Senior Level,4
2023,175308,Full-time,Technology,Data Engineer,Autumn,United States,"ETL, Python, SQL, Spark",4,11/25/2023,Senior Level,4
2023,100706,Full-time,Technology,Data Engineer,Summer,United States,"ETL, Python, SQL, Spark",2,6/7/2023,Senior Level,4
2023,235000,Full-time,General,NLP Engineer,Winter,United States,"Communication, Python, SQL",4,12/28/2023,Executive,3
2023,135000,Full-time,General,NLP Engineer,Summer,United States,"Communication, Python, SQL",3,7/2/2023,Senior Level,3
2023,310000,Full-time,Technology,Data Engineer,Spring,United States,"ETL, Python, SQL, Spark",2,5/4/2023,Executive,4
2023,229000,Full-time,Technology,Data Engineer,Winter,United States,"ETL, Python, SQL, Spark",4,12/5/2023,Executive,4
2023,289076,Full-time,General,ML Engineer,Summer,United States,"Communication, Python, SQL",3,8/24/2023,Executive,3
2023,202353,Full-time,General,ML Engineer,Autumn,United States,"Communication, Python, SQL",4,10/26/2023,Executive,3
2023,65000,Full-time,Technology,Data Engineer,Winter,Portugal,"ETL, Python, SQL, Spark",1,2/9/2023,Mid Level,4
2023,35000,Full-time,Technology,Data Engineer,Autumn,Portugal,"ETL, Python, SQL, Spark",4,11/21/2023,Entry Level,4
2023,120000,Full-time,General,Research Engineer,Autumn,United States,"Communication, Python, SQL",3,9/16/2023,Senior Level,3
2023,100000,Full-time,General,Research Engineer,Autumn,United States,"Communication, Python, SQL",4,11/4/2023,Mid Level,3
2023,226700,Full-time,Technology,Data Engineer,Winter,United States,"ETL, Python, SQL, Spark",4,12/7/2023,Executive,4
2023,133300,Full-time,Technology,Data Engineer,Spring,United States,"ETL, Python, SQL, Spark",2,4/7/2023,Senior Level,4
2023,125000,Full-time,Finance,Data Analyst,Spring,United States,"Excel, Power BI, SQL, Tableau",2,5/7/2023,Senior Level,4
2023,85000,Full-time,Finance,Data Analyst,Summer,United States,"Excel, Power BI, SQL, Tableau",3,7/20/2023,Mid Level,4
2023,130000,Full-time,Finance,Data Analyst,Spring,United States,"Excel, Power BI, SQL, Tableau",1,3/14/2023,Senior Level,4
2023,80000,Full-time,Finance,Data Analyst,Autumn,United States,"Excel, Power BI, SQL, Tableau",4,10/18/2023,Mid Level,4
2023,120000,Full-time,Technology,Data Engineer,Spring,United States,"ETL, Python, SQL, Spark",2,5/27/2023,Senior Level,4
2023,100000,Full-time,Technology,Data Engineer,Summer,United States,"ETL, Python, SQL, Spark",3,8/17/2023,Mid Level,4
2021,4000000,Full-time,Technology,Data Scientist,Summer,India,"Machine Learning, Python, SQL, Statistics",3,7/21/2021,Executive,4
2022,1440000,Full-time,Finance,BusIndiaess Data Analyst,Spring,India,"Excel, Power BI, SQL, Tableau",1,3/2/2022,Executive,4
2023,231250,Full-time,Technology,Data Engineer,Summer,United States,"ETL, Python, SQL, Spark",2,6/9/2023,Executive,4
2023,138750,Full-time,Technology,Data Engineer,Winter,United States,"ETL, Python, SQL, Spark",4,12/14/2023,Senior Level,4
2023,199000,Full-time,Technology,Data Engineer,Summer,United States,"ETL, Python, SQL, Spark",3,7/12/2023,Senior Level,4
2023,162000,Full-time,Technology,Data Engineer,Spring,United States,"ETL, Python, SQL, Spark",1,3/9/2023,Senior Level,4
2023,160000,Full-time,Technology,Data Engineer,Autumn,United States,"ETL, Python, SQL, Spark",4,10/11/2023,Senior Level,4
2023,135000,Full-time,Technology,Data Engineer,Winter,United States,"ETL, Python, SQL, Spark",4,12/2/2023,Senior Level,4
2022,100000,Full-time,Technology,Data Scientist,Summer,United States,"Machine Learning, Python, SQL, Statistics",3,7/6/2022,Mid Level,4
2023,200000,Full-time,Healthcare,Research Scientist,Autumn,United States,"Data Analysis, Python, R, Statistics",3,9/8/2023,Senior Level,4
2023,150000,Full-time,Healthcare,Research Scientist,Autumn,United States,"Data Analysis, Python, R, Statistics",3,9/11/2023,Senior Level,4
2023,160000,Full-time,General,Research Engineer,Summer,United States,"Communication, Python, SQL",3,7/5/2023,Senior Level,3
2023,120000,Full-time,General,Research Engineer,Spring,United States,"Communication, Python, SQL",1,3/22/2023,Senior Level,3
2023,250000,Full-time,Healthcare,Research Scientist,Autumn,United States,"Data Analysis, Python, R, Statistics",3,9/6/2023,Executive,4
2023,200000,Full-time,Healthcare,Research Scientist,Spring,United States,"Data Analysis, Python, R, Statistics",2,4/8/2023,Senior Level,4
2023,150000,Full-time,General,Deep Learning Engineer,Spring,United States,"Communication, Python, SQL",2,4/4/2023,Senior Level,3
2023,120000,Full-time,General,Deep Learning Engineer,Autumn,United States,"Communication, Python, SQL",3,9/12/2023,Senior Level,3
2023,150000,Full-time,General,Research Engineer,Winter,United States,"Communication, Python, SQL",1,2/7/2023,Senior Level,3
2023,100000,Full-time,General,Research Engineer,Autumn,United States,"Communication, Python, SQL",3,9/19/2023,Mid Level,3
2022,133000,Full-time,General,Data Analytics Manager,Winter,Netherlands,"Communication, Python, SQL",4,12/16/2022,Senior Level,3
2023,272550,Full-time,Technology,Data Scientist,Autumn,United States,"Machine Learning, Python, SQL, Statistics",3,9/10/2023,Executive,4
2023,198200,Full-time,Technology,Data Scientist,Winter,United States,"Machine Learning, Python, SQL, Statistics",1,1/8/2023,Senior Level,4
2023,182000,Full-time,Technology,Data Scientist,Summer,United States,"Machine Learning, Python, SQL, Statistics",2,6/25/2023,Senior Level,4
2023,140000,Full-time,Technology,Data Scientist,Winter,United States,"Machine Learning, Python, SQL, Statistics",4,12/6/2023,Senior Level,4
2023,200000,Full-time,Technology,Data Engineer,Spring,United States,"ETL, Python, SQL, Spark",2,5/26/2023,Senior Level,4
2023,160000,Full-time,Technology,Data Engineer,Summer,United States,"ETL, Python, SQL, Spark",3,7/11/2023,Senior Level,4
2023,204500,Full-time,Technology,Machine Learning Engineer,Spring,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",2,4/5/2023,Executive,4
2023,142200,Full-time,Technology,Machine Learning Engineer,Autumn,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",4,11/5/2023,Senior Level,4
