work_year,salary,employment_type,industry,job_title,season,company_location,skills,quarter,posting_date
2022.0,130000,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",2.0,2022-04-10
2022.0,105000,FT,Finance,Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",1.0,2022-02-09
2022.0,179305,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",3.0,2022-08-18
2022.0,142127,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",3.0,2022-07-06
2022.0,315000,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",3.0,2022-08-27
2022.0,225000,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",2.0,2022-05-14
2022.0,243900,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",2.0,2022-06-25
2022.0,156600,FT,Technology,Data Scientist,Spring,US,"Machine Learning, Python, SQL, Statistics",2.0,2022-04-27
2022.0,206000,FT,Finance,Data Analyst,Summer,US,"Excel, Power BI, SQL, Tableau",2.0,2022-06-27
2022.0,160000,FT,Finance,Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",4.0,2022-12-13
2022.0,109000,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",2.0,2022-04-08
2022.0,79000,FT,Finance,Data Analyst,Autumn,US,"Excel, Power BI, SQL, Tableau",4.0,2022-10-01
2022.0,160000,FT,Finance,Data Analyst,Autumn,US,"Excel, Power BI, SQL, Tableau",3.0,2022-09-18
2022.0,109000,FT,Finance,Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",1.0,2022-01-24
2022.0,85000,FT,Technology,Data Scientist Lead,Autumn,AT,"Machine Learning, Python, SQL, Statistics",4.0,2022-10-08
2022.0,182500,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",4.0,2022-11-02
2022.0,128500,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",4.0,2022-12-28
2022.0,160000,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",3.0,2022-09-04
2022.0,90000,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",1.0,2022-02-24
2022.0,77300,FT,General,Data Manager,Summer,US,"Communication, Python, SQL",2.0,2022-06-04
2022.0,45600,FT,General,Data Manager,Winter,US,"Communication, Python, SQL",1.0,2022-01-25
2022.0,127000,FT,Finance,Data Analyst,Summer,US,"Excel, Power BI, SQL, Tableau",3.0,2022-07-16
2022.0,110000,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",1.0,2022-03-24
2022.0,210000,FT,General,Data Architect,Winter,US,"Communication, Python, SQL",4.0,2022-12-20
2022.0,136000,FT,General,Data Architect,Winter,US,"Communication, Python, SQL",4.0,2022-12-14
2022.0,12000,FT,Technology,Cloud Data Engineer,Winter,SK,"ETL, Python, SQL, Spark",4.0,2022-12-23
2022.0,170000,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",4.0,2022-10-17
2022.0,140000,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",3.0,2022-07-10
2022.0,247500,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",1.0,2022-02-20
2022.0,172200,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",1.0,2022-03-26
2022.0,225000,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",2.0,2022-05-27
2022.0,184100,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",2.0,2022-05-08
2022.0,130000,FT,Technology,Machine Learning Engineer,Spring,US,"Deep Learning, Python, Scikit-learn, TensorFlow",1.0,2022-03-14
2022.0,90000,FT,Technology,Machine Learning Engineer,Winter,US,"Deep Learning, Python, Scikit-learn, TensorFlow",4.0,2022-12-04
2022.0,120000,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",3.0,2022-07-15
2022.0,100000,FT,Technology,Data Scientist,Autumn,US,"Machine Learning, Python, SQL, Statistics",3.0,2022-09-15
2022.0,85000,FT,Technology,Data Scientist,Spring,US,"Machine Learning, Python, SQL, Statistics",2.0,2022-05-10
2022.0,78000,FT,Technology,Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",1.0,2022-01-22
2022.0,161000,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",3.0,2022-07-21
2022.0,110000,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",2.0,2022-04-17
2022.0,136000,FT,Technology,Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",4.0,2022-12-04
2022.0,104000,FT,Technology,Data Scientist,Spring,US,"Machine Learning, Python, SQL, Statistics",1.0,2022-03-11
2022.0,45000,FT,Technology,Data Scientist,Winter,ES,"Machine Learning, Python, SQL, Statistics",4.0,2022-12-23
2022.0,36000,FT,Technology,Data Scientist,Summer,ES,"Machine Learning, Python, SQL, Statistics",3.0,2022-08-26
2022.0,205000,FT,General,Head of Data,Winter,US,"Communication, Python, SQL",1.0,2022-01-11
2022.0,160000,FT,General,Head of Data,Autumn,US,"Communication, Python, SQL",3.0,2022-09-12
2022.0,169000,FT,Finance,Data Analyst,Autumn,US,"Excel, Power BI, SQL, Tableau",3.0,2022-09-19
2022.0,110600,FT,Finance,Data Analyst,Summer,US,"Excel, Power BI, SQL, Tableau",3.0,2022-08-16
2022.0,50000,FT,Technology,Data Engineer,Spring,GB,"ETL, Python, SQL, Spark",2.0,2022-04-28
2022.0,40000,FT,Technology,Data Engineer,Spring,GB,"ETL, Python, SQL, Spark",1.0,2022-03-07
2022.0,160000,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",1.0,2022-01-16
2022.0,130000,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",2.0,2022-06-16
2022.0,245000,FT,Technology,Data Scientist,Spring,US,"Machine Learning, Python, SQL, Statistics",1.0,2022-03-08
2022.0,180000,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",3.0,2022-08-02
2022.0,135000,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",3.0,2022-07-18
2022.0,100000,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",3.0,2022-07-09
2022.0,220000,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",3.0,2022-07-13
2022.0,150000,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",1.0,2022-02-20
2022.0,198440,FT,Technology,Data Scientist,Autumn,US,"Machine Learning, Python, SQL, Statistics",3.0,2022-09-11
2022.0,144000,FT,Technology,Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",4.0,2022-12-25
2022.0,240000,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",3.0,2022-07-20
2022.0,170000,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",2.0,2022-06-26
2022.0,198440,FT,Technology,Data Scientist,Spring,US,"Machine Learning, Python, SQL, Statistics",2.0,2022-04-16
2022.0,144000,FT,Technology,Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",1.0,2022-02-17
2022.0,150000,FT,Finance,Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",1.0,2022-02-22
2022.0,100000,FT,Finance,Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",4.0,2022-12-04
2022.0,120000,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",2.0,2022-05-09
2022.0,95000,FT,Finance,Data Analyst,Autumn,US,"Excel, Power BI, SQL, Tableau",3.0,2022-09-26
2022.0,47000,FT,Technology,Data Scientist,Winter,GB,"Machine Learning, Python, SQL, Statistics",4.0,2022-12-04
2022.0,64000,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",2.0,2022-04-23
2022.0,38000,FT,Technology,Data Scientist,Autumn,FR,"Machine Learning, Python, SQL, Statistics",4.0,2022-10-24
2022.0,187200,FT,Technology,Machine Learning Engineer,Winter,CA,"Deep Learning, Python, Scikit-learn, TensorFlow",1.0,2022-02-14
2022.0,116100,FT,Technology,Machine Learning Engineer,Winter,CA,"Deep Learning, Python, Scikit-learn, TensorFlow",4.0,2022-12-14
2022.0,150000,FT,Finance,Data Analyst,Autumn,US,"Excel, Power BI, SQL, Tableau",4.0,2022-10-16
2022.0,127000,FT,Finance,Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",4.0,2022-12-18
2022.0,275000,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",4.0,2022-12-24
2022.0,166000,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",4.0,2022-10-17
2022.0,159699,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",3.0,2022-08-17
2022.0,138938,FT,Technology,Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",4.0,2022-12-12
2022.0,76000,FT,General,BI Analyst,Autumn,US,"Communication, Python, SQL",4.0,2022-10-14
2022.0,166700,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",2.0,2022-05-08
2022.0,119000,FT,Finance,Data Analyst,Autumn,US,"Excel, Power BI, SQL, Tableau",4.0,2022-10-04
2022.0,130000,FT,Finance,Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",1.0,2022-01-03
2022.0,100000,FT,Finance,Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",1.0,2022-01-16
2022.0,84000,FT,General,Analytics Engineer,Winter,GB,"Communication, Python, SQL",4.0,2022-12-16
2022.0,75000,FT,General,Analytics Engineer,Spring,GB,"Communication, Python, SQL",2.0,2022-05-27
2022.0,80000,FT,Finance,Data Analyst,Autumn,US,"Excel, Power BI, SQL, Tableau",4.0,2022-11-16
2022.0,52500,FT,Finance,Data Analyst,Autumn,US,"Excel, Power BI, SQL, Tableau",4.0,2022-11-21
2022.0,236000,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",1.0,2022-01-11
2022.0,182000,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",1.0,2022-02-11
2022.0,180000,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",2.0,2022-06-22
2022.0,140000,FT,Technology,Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",4.0,2022-12-14
2022.0,225000,FT,Technology,Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",1.0,2022-02-03
2022.0,156400,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",2.0,2022-06-09
2022.0,135000,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",2.0,2022-04-19
2022.0,100000,FT,Finance,Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",1.0,2022-01-16
2022.0,204500,FT,Technology,Machine Learning Engineer,Autumn,US,"Deep Learning, Python, Scikit-learn, TensorFlow",4.0,2022-11-03
2022.0,142200,FT,Technology,Machine Learning Engineer,Spring,US,"Deep Learning, Python, Scikit-learn, TensorFlow",2.0,2022-04-03
2022.0,240000,FT,General,Research Engineer,Winter,US,"Communication, Python, SQL",1.0,2022-01-06
2022.0,125404,PT,Finance,Data Analyst,Summer,US,"Excel, Power BI, SQL, Tableau",2.0,2022-06-22
2022.0,300000,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",2.0,2022-06-22
2022.0,130000,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",1.0,2022-03-26
2022.0,195000,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",3.0,2022-07-17
2022.0,175000,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",4.0,2022-11-04
2022.0,155000,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",2.0,2022-06-28
2022.0,110000,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",2.0,2022-06-21
2022.0,123000,FT,General,Data Operations Analyst,Autumn,US,"Communication, Python, SQL",3.0,2022-09-01
2022.0,92250,FT,General,Data Operations Analyst,Winter,US,"Communication, Python, SQL",1.0,2022-02-08
2022.0,170000,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",1.0,2022-03-09
2022.0,150000,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",1.0,2022-02-18
2022.0,180000,FT,General,ML Engineer,Summer,US,"Communication, Python, SQL",3.0,2022-08-20
2022.0,100000,FT,General,ML Engineer,Spring,US,"Communication, Python, SQL",1.0,2022-03-24
2022.0,97000,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",4.0,2022-12-07
2022.0,90000,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",2.0,2022-04-19
2022.0,200000,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",3.0,2022-08-14
2022.0,160000,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",3.0,2022-08-11
2022.0,210000,FT,Technology,Machine Learning Engineer,Winter,US,"Deep Learning, Python, Scikit-learn, TensorFlow",1.0,2022-02-27
2022.0,180000,FT,Technology,Machine Learning Engineer,Autumn,US,"Deep Learning, Python, Scikit-learn, TensorFlow",4.0,2022-10-06
2022.0,260000,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",2.0,2022-04-14
2022.0,180000,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",2.0,2022-05-20
2022.0,210000,FT,General,Analytics Engineer,Summer,US,"Communication, Python, SQL",3.0,2022-07-17
2022.0,157000,FT,General,Analytics Engineer,Autumn,US,"Communication, Python, SQL",4.0,2022-11-16
2022.0,180000,FT,Technology,Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",1.0,2022-01-06
2022.0,100000,FT,Technology,Data Scientist,Spring,US,"Machine Learning, Python, SQL, Statistics",2.0,2022-04-17
2022.0,80000,FT,Finance,Data Analyst,Autumn,US,"Excel, Power BI, SQL, Tableau",3.0,2022-09-20
2022.0,52500,FT,Finance,Data Analyst,Summer,US,"Excel, Power BI, SQL, Tableau",3.0,2022-07-23
2022.0,128000,FT,General,Data Architect,Spring,US,"Communication, Python, SQL",2.0,2022-04-12
2022.0,81500,FT,General,Data Architect,Spring,US,"Communication, Python, SQL",2.0,2022-04-06
2022.0,105000,FT,General,Data Operations Engineer,Autumn,US,"Communication, Python, SQL",4.0,2022-11-28
2022.0,70000,FT,General,Data Operations Engineer,Winter,US,"Communication, Python, SQL",1.0,2022-01-21
2022.0,175000,FT,Technology,Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",1.0,2022-02-06
2022.0,122500,FT,Technology,Data Scientist,Spring,US,"Machine Learning, Python, SQL, Statistics",1.0,2022-03-20
2022.0,171000,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",2.0,2022-06-25
2022.0,117000,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",4.0,2022-10-13
2022.0,202800,FT,Technology,Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",1.0,2022-01-18
2022.0,104300,FT,Technology,Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",1.0,2022-02-20
2022.0,48000,FT,Finance,Data Analyst,Summer,ES,"Excel, Power BI, SQL, Tableau",3.0,2022-08-11
2022.0,35000,FT,Finance,Data Analyst,Summer,ES,"Excel, Power BI, SQL, Tableau",3.0,2022-08-10
2022.0,197000,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",4.0,2022-10-20
2022.0,99000,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",4.0,2022-11-22
2022.0,160000,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",2.0,2022-04-17
2022.0,110000,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",2.0,2022-06-01
2022.0,185900,FT,Technology,Data Scientist,Autumn,US,"Machine Learning, Python, SQL, Statistics",4.0,2022-10-12
2022.0,129300,FT,Technology,Data Scientist,Spring,US,"Machine Learning, Python, SQL, Statistics",1.0,2022-03-11
2022.0,30000,FT,Technology,Data Scientist,Autumn,MX,"Machine Learning, Python, SQL, Statistics",4.0,2022-10-18
2022.0,78000,FT,General,Analytics Engineer,Spring,BR,"Communication, Python, SQL",1.0,2022-03-07
2022.0,48000,FT,General,Analytics Engineer,Spring,BR,"Communication, Python, SQL",1.0,2022-03-18
2022.0,170000,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",4.0,2022-10-03
2022.0,130000,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",3.0,2022-09-06
2022.0,150000,FT,Finance,Data Analyst,Summer,US,"Excel, Power BI, SQL, Tableau",3.0,2022-07-28
2022.0,95000,FT,Finance,Data Analyst,Summer,US,"Excel, Power BI, SQL, Tableau",3.0,2022-08-27
2022.0,78000,FT,Technology,Data Engineer,Spring,BR,"ETL, Python, SQL, Spark",2.0,2022-04-11
2022.0,42000,FT,Technology,Data Engineer,Autumn,BR,"ETL, Python, SQL, Spark",4.0,2022-11-03
2022.0,345600,FT,General,Data Architect,Spring,US,"Communication, Python, SQL",2.0,2022-05-17
2022.0,230400,FT,General,Data Architect,Summer,US,"Communication, Python, SQL",3.0,2022-08-25
2022.0,145000,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",2.0,2022-04-17
2022.0,115000,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",4.0,2022-11-20
2022.0,78000,FT,General,BI Analyst,Spring,BR,"Communication, Python, SQL",2.0,2022-05-11
2022.0,48000,FT,General,BI Analyst,Spring,BR,"Communication, Python, SQL",2.0,2022-05-01
2022.0,175950,FT,Finance,Data Analyst,Summer,US,"Excel, Power BI, SQL, Tableau",3.0,2022-07-17
2022.0,130050,FT,Finance,Data Analyst,Autumn,US,"Excel, Power BI, SQL, Tableau",4.0,2022-11-08
2022.0,205600,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",1.0,2022-03-20
2022.0,105700,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",2.0,2022-06-17
2022.0,236600,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",2.0,2022-04-09
2022.0,89200,FT,Finance,Data Analyst,Autumn,US,"Excel, Power BI, SQL, Tableau",4.0,2022-10-19
2022.0,84000,FT,Technology,Data Scientist,Summer,BR,"Machine Learning, Python, SQL, Statistics",3.0,2022-08-15
2022.0,54000,FT,Technology,Data Scientist,Winter,BR,"Machine Learning, Python, SQL, Statistics",1.0,2022-02-21
2022.0,80000,FT,Technology,Data Scientist,Autumn,US,"Machine Learning, Python, SQL, Statistics",3.0,2022-09-25
2022.0,200000,FT,Finance,Marketing Data Analyst,Summer,GB,"Excel, Power BI, SQL, Tableau",3.0,2022-08-03
2022.0,96000,FT,Technology,Data Scientist,Summer,CA,"Machine Learning, Python, SQL, Statistics",3.0,2022-07-05
2022.0,165000,FT,General,Data Science Lead,Spring,US,"Communication, Python, SQL",2.0,2022-04-24
2022.0,27000,FT,Technology,Data Scientist,Spring,GB,"Machine Learning, Python, SQL, Statistics",2.0,2022-05-08
2022.0,185900,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",3.0,2022-07-02
2022.0,129300,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",3.0,2022-08-07
2022.0,169000,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",2.0,2022-04-02
2022.0,110600,FT,Finance,Data Analyst,Autumn,US,"Excel, Power BI, SQL, Tableau",4.0,2022-11-08
2021.0,400000,FT,General,Power BI Developer,Winter,IN,"Communication, Python, SQL",1.0,2021-02-15
2021.0,100000,FT,Technology,Data Engineer,Summer,AU,"ETL, Python, SQL, Spark",2.0,2021-06-13
2022.0,225000,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",2.0,2022-06-24
2022.0,184100,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",4.0,2022-12-15
2022.0,185900,FT,Technology,Data Scientist,Autumn,US,"Machine Learning, Python, SQL, Statistics",4.0,2022-11-13
2022.0,129300,FT,Technology,Data Scientist,Spring,US,"Machine Learning, Python, SQL, Statistics",1.0,2022-03-06
2022.0,225000,FT,Technology,Data Scientist,Autumn,US,"Machine Learning, Python, SQL, Statistics",4.0,2022-11-14
2022.0,156400,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",3.0,2022-07-21
2022.0,185900,FT,Technology,Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",1.0,2022-02-12
2022.0,129300,FT,Technology,Data Scientist,Autumn,US,"Machine Learning, Python, SQL, Statistics",4.0,2022-10-02
2022.0,108000,FT,Technology,Machine Learning Engineer,Spring,US,"Deep Learning, Python, Scikit-learn, TensorFlow",1.0,2022-03-01
2022.0,8000,FT,Technology,Product Data Scientist,Summer,SG,"Machine Learning, Python, SQL, Statistics",2.0,2022-06-14
2022.0,155000,FT,Technology,Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",4.0,2022-12-18
2022.0,38000,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",3.0,2022-07-11
2022.0,85000,FT,Finance,Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",4.0,2022-12-26
2022.0,65000,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",1.0,2022-03-14
2022.0,155000,FT,Technology,Data Scientist,Autumn,US,"Machine Learning, Python, SQL, Statistics",3.0,2022-09-15
2022.0,38000,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",3.0,2022-08-04
2022.0,90000,FT,Technology,Data Engineer,Winter,GB,"ETL, Python, SQL, Spark",4.0,2022-12-02
2022.0,75000,FT,Technology,Data Engineer,Winter,GB,"ETL, Python, SQL, Spark",1.0,2022-02-08
2022.0,153600,FT,Technology,Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",1.0,2022-01-11
2022.0,106800,FT,Technology,Data Scientist,Autumn,US,"Machine Learning, Python, SQL, Statistics",3.0,2022-09-24
2022.0,185000,FT,Technology,Data Scientist,Autumn,US,"Machine Learning, Python, SQL, Statistics",4.0,2022-10-04
2022.0,50000,FT,Technology,Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",4.0,2022-12-04
2022.0,185900,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",4.0,2022-10-24
2022.0,129300,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",1.0,2022-02-20
2022.0,155000,FT,Technology,Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",1.0,2022-01-22
2022.0,38000,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",2.0,2022-06-21
